id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1124767627626589847,Private Kenton Guest House,37615397,Kayla,,Kenton,45.5822102,-122.685211,Entire home/apt,106,1,69,2025-08-24,4.41,1,156,46,24ASTR-PER-00041
1125539005145196193,"Modern studio in NE, one block to Williams Ave",2498133,Sakina,,Boise,45.55380805790574,-122.66538508236408,Entire home/apt,96,2,81,2025-08-29,5.03,1,72,53,24-025729-000-00-HO
1125542449347506354,"Quiet, walkable 2BR with pool, gardens & 2 patios",112452733,Vacasa Oregon,,Multnomah,45.45836251206073,-122.71331133081777,Entire home/apt,160,2,20,2025-08-20,1.34,8,360,14,24-013398-000-00-HO
1127010490662298590,Budget friendly studio Location!,41852577,Andrew,,Pearl,45.52788222947498,-122.68532167752811,Entire home/apt,55,31,2,2025-05-28,0.23,20,103,2,
1128335342341697625,Private Studio NE Portland,473872760,Kristy,,Concordia,45.55980554109836,-122.63819364936383,Entire home/apt,146,1,109,2025-08-30,6.76,1,22,65,24-013259-000-00-HO
1128646883152487910,Discounts for monthly stays - new basement apt.,78533154,Barbara,,Mt. Scott-Arleta,45.48321003104697,-122.5887608255266,Entire home/apt,,30,0,,,1,30,0,
1129021561053153992,"Lovely 2BR, patio, free parking",493660370,Darin,,Hazelwood,45.5326,-122.52508,Entire home/apt,87,1,51,2025-08-28,3.18,2,322,41,22-116608-000-00-HO
1129093985409455291,Portland at your doorstep,122948453,Zach,,Hosford-Abernethy,45.5110375,-122.6513326,Entire home/apt,102,1,181,2025-09-05,10.63,1,130,148,24-013419-000-00-HO
1130031081574563446,Modern Family Farmhouse,6313800,Margot,,Beaumont-Wilshire,45.544202,-122.6164076,Entire home/apt,285,30,0,,,5,156,0,
1130621358405748421,Rich history of celeb guests back in the day,562929837,Mark,,Portland Downtown,45.522133,-122.682362,Private room,134,1,100,2025-08-04,5.85,1,106,71,97728
1131590034081205908,Treetop Craftsman Over Garden,2236909,Shane,,King,45.560179355941955,-122.6565054066261,Entire home/apt,150,31,0,,,6,215,0,
1132141776547315669,Laurelhurst Apt w/ Patio,20763321,Leviticus,,Kerns,45.52674,-122.63486,Entire home/apt,85,2,2,2025-08-31,2,1,157,2,24ASTR-APP-00164
1132842623187348861,2 Bedroom Apartment Portland - Steps to Moda,419836336,Orion,,Eliot,45.53876,-122.66322,Entire home/apt,115,1,78,2025-08-28,5.06,1,301,74,24ASTR-PER-00104
1132842856981419943,Hawthorne 2 Bedroom Basement,872359,Isaac,,Hosford-Abernethy,45.5114316070704,-122.6373758634369,Entire home/apt,,1,16,2025-08-10,1.34,1,4,16,24ASTR-PER-00031
1133977616751033752,Cozy family friendly apartment,25561,Ariane,,Beaumont-Wilshire,45.55539,-122.6210175,Entire home/apt,62,1,27,2025-02-16,1.73,1,153,11,24ASTR-APP-00123
1134913304328830737,Serene Studio Sanctuary,385154341,Marcos,,Humboldt,45.56291160692881,-122.66864061355591,Entire home/apt,,31,0,,,1,0,0,
1135579556531818807,2BR-1BA Bungalow with Hot Tub!,125873825,Benjamin,,Homestead,45.49181,-122.68029,Entire home/apt,,1,15,2025-08-24,0.89,1,0,10,25ASTR-PER-00063
1135723702408280658,"Easy living, close to everything",338977,Helen,,Eliot,45.5459417,-122.6643827,Entire home/apt,,30,4,2024-10-30,0.26,1,0,2,
1135741260940366019,Charming Boho Retreat ADU,214513900,James,,Multnomah,45.46376,-122.72569,Entire home/apt,112,2,62,2025-08-12,4.03,1,237,41,24ASTR-PER-00054
1135856408654326215,PDX Cozy Corner,34110321,Nekicia,,Cully,45.56058181147179,-122.60402275915553,Private room,54,1,0,,,1,87,0,25ASTR-PER-00270
1136398224149109941,D & M Homestay,253123241,Dave,,St. Johns,45.59535789478961,-122.75127254198992,Entire home/apt,102,2,41,2025-09-02,2.63,1,210,34,24ASTR-APP-00053
1137644369143873183,It’s giving PDX: Division Vibes,21334909,Brandi,,Hosford-Abernethy,45.50533,-122.63677,Entire home/apt,61,2,41,2025-09-01,2.63,1,238,32,24ASTR-PER-00055
1137664330687585300,Luxurious Waterfront Living,271096946,Lou,,Portland Downtown,45.50855,-122.67294,Entire home/apt,100,30,0,,,1,248,0,
1138631952069605044,Portland Oasis in the Trees,301247738,Tyler,,Homestead,45.49491929153943,-122.68049396574497,Entire home/apt,73,30,0,,,1,287,0,
1138770647064475997,PDX Hawthorne Hideaway,573243587,Sonia Marie,,Richmond,45.5105221,-122.6311662,Entire home/apt,107,31,4,2025-07-10,0.26,1,267,1,
1139863250721566913,Massive 8BD Home Steps from Trendy SE Pdx Eateries,309565441,Marissa,,Richmond,45.504887195303795,-122.62202806884981,Entire home/apt,679,1,30,2025-07-20,2.17,2,297,26,22-100609-000-00-CO
1140572853357689691,Cabin Charli~Backyard Oasis,22568116,Nellie,,Overlook,45.56463,-122.6809,Entire home/apt,104,1,162,2025-09-05,10.41,1,199,114,24ASTR-PER-00029
1140825297879197193,Modern 2-BR Sanctuary - A Walkers Paradise,309565441,Marissa,,Richmond,45.50705,-122.62262,Entire home/apt,114,1,45,2025-09-02,2.77,2,332,29,22-100609-000-00-CO
1141267895103013015,Northwest Nob Hill Nest,274309546,Gino,,Northwest District,45.5355391,-122.7042827,Entire home/apt,125,1,56,2025-08-24,3.86,1,150,48,24ASTR-APP-00102
1141601968301753879,Mississippi Victorian House - Pet friendly!,2676892,David,,Boise,45.55010276185966,-122.67560187920988,Entire home/apt,112,1,61,2025-08-21,3.91,1,21,44,24ASTR-PER-00109
1141604868731929157,Well Appointed Cottage in the Heart of PDX,32636156,Stacey,,Beaumont-Wilshire,45.55467,-122.61972,Entire home/apt,86,1,82,2025-08-29,5.26,2,99,65,24ASTR-APP-00091
1142141767426237714,Quiet Spacious Woodstock Retreat,4139648,Marcia Lynn,,Woodstock,45.4862681,-122.6120995,Entire home/apt,297,2,24,2025-07-04,1.47,4,169,16,24ASTR-PER-00062
1143446520850754123,AC! ~ The Tuscan VlLLA ~ baby chicks! ~ Kitchen,4884977,Shane,,Mt. Tabor,45.5215,-122.59625,Entire home/apt,71,1,105,2025-08-21,6.56,6,136,84,14-237773-000-00-LU
1144243912847040448,"Private ADU 2 Bed Suite, Private Bath, Kitchenette",748943,Gabriella,,Beaumont-Wilshire,45.54909,-122.62999,Entire home/apt,126,2,9,2025-07-15,0.65,3,345,8,20-106961-000-00-HO
1144255058369098541,Room in Beautiful Backyard ADU,11122733,Lucy,,King,45.55406953121386,-122.66386718014168,Private room,60,31,0,,,2,178,0,15-150768-000-00-HO
1144309034763332769,Alberta Arts District ~ very walkable,32095859,Michelle,,Concordia,45.56083384537864,-122.63655921461019,Entire home/apt,71,1,59,2025-09-03,3.94,3,1,47,25ASTR-PER-00251
1145007203120557567,"Fantastic Southeast Retreat, Pet Friendly",4732860,Jing,,Pleasant Valley,45.47186,-122.52434,Entire home/apt,402,1,39,2025-07-06,2.46,1,336,23,22-173411-000-00-LU
1145079195642784591,Sunnyside Sanctuary SE Portland,454176291,William,,Sunnyside,45.515411588610846,-122.63380910062017,Entire home/apt,112,2,8,2025-09-02,3.12,1,246,8,24ASTR-APP-00401
1145271768067601637,Multnomah Village Hideout,132257876,Andy,,Multnomah,45.4695234,-122.7122587,Entire home/apt,146,2,91,2025-09-05,5.99,1,304,77,24ASTR-APP-00135
1145527687477416157,"Cozy,  Stylish, Comfortable Room with work space!",19259335,Kelley,,Centennial,45.51813090558277,-122.49251537024975,Private room,46,30,4,2025-02-28,0.28,4,214,3,
1145635386373543847,"Blueground | Hillsboro, nr shops & restaurants",107434423,,,Pearl,45.52748039999999,-122.6806115,Entire home/apt,129,31,1,2025-05-27,0.29,5,342,1,
1146419744923078371,Corner One Bed! Views! Location!,41852577,Andrew,,Pearl,45.52991,-122.68374,Entire home/apt,90,31,2,2025-08-31,0.54,20,244,2,
1146434679684915769,Kerby Basement Studio,1922050,Natalie,,Boise,45.55259439020436,-122.67179571804203,Entire home/apt,,30,0,,,1,178,0,
1146518474439100798,Cozy 2 BR Apartment Near OHSU,529320812,Louis,,Homestead,45.49663,-122.69133,Entire home/apt,100,30,0,,,2,63,0,
1146540824139456850,Comfortable 2BD/2.5BA Apartment,529320812,Louis,,Homestead,45.497531609750375,-122.6899890767588,Entire home/apt,139,30,1,2025-05-25,0.29,2,239,1,
1147107049645509565,Spacious Studio Long Stays Pet Friendly w/Backyard,1828909,Shona,,Piedmont,45.578193134676816,-122.67435062538361,Entire home/apt,100,30,0,,,10,179,0,
1147335083509448390,"New 1 bed, 1 bath! Walk to Alberta and Mississippi",77828962,Matthew,,Humboldt,45.55673,-122.66675,Entire home/apt,134,60,0,,,1,165,0,
1147390152414082997,Portland Tiki Hideaway Close to OHSU & City Center,126192938,Chantel,,Marshall Park,45.46253,-122.68896,Entire home/apt,94,2,23,2025-08-24,2.25,1,109,23,24ASTR-PER-00438
1148199841063513964,Peaceful Home,216894163,Dina,,Centennial,45.51535704553709,-122.50258333424564,Entire home/apt,97,30,0,,,1,268,0,
1148810439389499820,Spacious apt in heart of PDX!,91674512,Erica,,Creston-Kenilworth,45.49288,-122.63388,Entire home/apt,110,2,21,2025-09-01,1.36,1,258,15,23-106028-000-00-HO
1149301896025488005,High-rise Pearl District 1bed 1bath+Den (2beds),459606784,Sonia,,Pearl,45.52701649999999,-122.6825704,Entire home/apt,193,1,34,2025-08-17,2.25,6,351,24,24-097758-000-00-CO
1149627752685513784,Luxury Cabin in the City,19162027,Siri,,Eliot,45.54719,-122.66088,Entire home/apt,129,2,56,2025-08-24,3.58,2,79,39,19-249101-000-00-HO
1150835011514052479,Contemporary South Facing Studio,41852577,Andrew,,Pearl,45.52978,-122.68441,Entire home/apt,64,31,0,,,20,240,0,
1150934690146965263,Bright & Cozy 2BD Flat in Vibrant Portland Area,32636156,Stacey,,Beaumont-Wilshire,45.5531015906799,-122.61959652681689,Entire home/apt,69,30,2,2025-06-30,0.23,2,239,2,24ASTR-APP-00091
1152269899384993700,Cheerful 2BR home in North PDX,555170698,Pratika,,Kenton,45.58500076095007,-122.69449544117516,Private room,65,30,0,,,1,270,0,
1152466511536648710,Charming studio in NW,14355701,Lauren,,Northwest District,45.533473259266216,-122.70185618135552,Entire home/apt,80,40,0,,,1,263,0,
1152857101583291955,Urban Lifestyle | ADA Room + Curated Experience,570756621,Emmanuel,,Portland Downtown,45.52143,-122.67902,Private room,,1,0,,,9,334,0,59072
1152857535926726570,Urban Retreat | ADA Two Double + Locally Inspired,570756621,Emmanuel,,Portland Downtown,45.51910724270162,-122.67961788157425,Private room,162,1,0,,,9,359,0,59072
1152857972406455343,Accessible Two Doubles | DT Portland & More Perks,570756621,Emmanuel,,Portland Downtown,45.52139378112376,-122.67918585560176,Private room,153,1,0,,,9,356,0,59072
1152858416459676648,Artful Retreat | Corner Room + Unique Amenities,570756621,Emmanuel,,Portland Downtown,45.52103,-122.68062,Private room,173,1,2,2025-06-29,0.15,9,363,1,59072
1152858535178879553,"Scenic City Views! Premium King Room, Central",570756621,Emmanuel,,Portland Downtown,45.52142,-122.68085,Private room,153,1,0,,,9,364,0,59072
1152859060147099188,Double Comfort | Premium Beds + Curated Experience,570756621,Emmanuel,,Portland Downtown,45.51989,-122.68117,Private room,170,1,1,2024-07-14,0.07,9,355,0,59072
1152859532133279047,"Downtown Portland, Comfy Bed + Many Hotel Perks!",570756621,Emmanuel,,Portland Downtown,45.51979,-122.67921,Private room,,1,0,,,9,325,0,59072
1152859994560114655,"Vibrant Location, Hotel Perks, Sleep Experience",570756621,Emmanuel,,Portland Downtown,45.52145,-122.67968,Private room,144,1,0,,,9,356,0,59072
1152867887268827192,Downtown Adventure | Studio Suite + Local Touches,570756621,Emmanuel,,Portland Downtown,45.52000808917498,-122.68126478197685,Private room,181,1,1,2024-07-26,0.07,9,363,0,59072
1152929203623833209,Spacious Irvington Retreat,13285949,Daniela,,Irvington,45.53750440296506,-122.65326747731318,Entire home/apt,358,30,0,,,6,153,0,19-239511-000-00-HO
1153360038074948529,Loft space galore,431780069,Joshua,,Northwest District,45.53086595556401,-122.68848560750484,Entire home/apt,167,4,0,,,1,364,0,74666
1154663173203023149,Beautiful Tinyhome in the garden,493660370,Darin,,Hazelwood,45.532896744321285,-122.52499805323919,Entire home/apt,84,1,53,2025-09-01,3.38,2,332,40,22-116608-000-00-HO
1155068612926049127,Entire Apartment in SW Portland,205408873,Angel,,Goose Hollow,45.519130280455386,-122.68968180484413,Entire home/apt,,2,5,2024-07-21,0.32,1,0,0,24ASTR-APP-00144
1155307315507749885,Private Suite Near Portland and Lewis & Clark,545497878,Vanessa,,Arnold Creek,45.44036,-122.70911,Entire home/apt,71,2,44,2025-08-11,2.77,1,253,22,
1155946168748666465,The Woodsman,501414071,Sorcha,,Richmond,45.50105468231147,-122.61456917657121,Entire home/apt,200,30,3,2025-06-11,0.21,21,63,1,
1156027424029283086,New 3 Story Condo w/ Balcony | Heart of Kerns Dist,329177157,Stephanie,,Kerns,45.52547879999999,-122.6400218,Entire home/apt,217,2,65,2025-08-31,4.16,1,128,49,24ASTR-APP-00154
1156182653769621493,"Casita Studio, W/D & Workspace",192117374,Clarissa,,Piedmont,45.57775,-122.66862,Entire home/apt,101,30,4,2025-07-18,0.25,5,334,3,24ASTR-APP-00103
1156499988390986530,2 King Beds • Walkable & Historic • near Hawthorne,1239735,Triska,,Buckman,45.51401,-122.64506,Entire home/apt,210,2,52,2025-09-01,3.96,1,132,48,24ASTR-PER-00261
1156625844298537414,Foster Cottage,9112383,Jessica,,Foster-Powell,45.490043252903575,-122.58667957572311,Entire home/apt,170,90,0,,,1,111,0,
1157460464023895943,Glamping Spa Retreat Just Minutes From Downtown,564381482,Michelle,,Arnold Creek,45.44417,-122.68995,Entire home/apt,176,1,46,2025-09-01,3.08,1,174,36,24ASTR-APP-00160
1158373537128473173,Deluxe Room | Portland Hub + Pulitzer Display,570762701,Emmanuel,,Portland Downtown,45.52212,-122.67879,Private room,183,1,8,2025-05-08,0.61,9,356,7,16256
1158374014587115442,Deluxe Queen | Vibrant Locale + Pulitzer Display,570762701,Emmanuel,,Portland Downtown,45.52094258034274,-122.67728530455749,Private room,,1,28,2025-09-02,2.25,9,326,27,16256
1158374501166884723,Cozy King | Elegant Ambiance + Premium Amenities,570762701,Emmanuel,,Portland Downtown,45.5205763686018,-122.67737201669065,Private room,,1,1,2024-07-15,0.07,9,344,0,16256
1158374972316359604,ADA Queen | Historic Place + Exceptional Service,570762701,Emmanuel,,Portland Downtown,45.52014,-122.67757,Private room,,1,5,2025-08-16,0.45,9,309,5,16256
1159045496117190629,Charming 2bdrm SE PDX bsmt suite,132991485,Brendan,,Mt. Scott-Arleta,45.47832023219434,-122.59374274629289,Entire home/apt,188,2,31,2025-09-03,2.13,1,346,22,19-255092-000-00-HO
1159531916699279268,The PDX,206288980,Esteban,,Portland Downtown,45.5223848,-122.6841138,Entire home/apt,120,1,15,2025-09-01,1.58,1,12,15,24ASTR-APP-00221
1160517800418882533,Junior Suite | Eclectic Art + Downtown Location,570762701,Emmanuel,,Portland Downtown,45.52207,-122.67769,Private room,218,1,0,,,9,356,0,16256
1160518303680991015,Premium King | Rose City Hub +  Pulitzer Tribute,570762701,Emmanuel,,Portland Downtown,45.52157,-122.67749,Private room,,1,0,,,9,354,0,16256
1160518784870510281,Premium Queen | Vivid Locale + Immersive Delights,570762701,Emmanuel,,Portland Downtown,45.520501114584285,-122.67769969524598,Private room,,1,0,,,9,350,0,16256
1160519234765220049,Superior King | Global Fusion + Tailored Luxury,570762701,Emmanuel,,Portland Downtown,45.52047,-122.67713,Private room,198,1,0,,,9,357,0,16256
1160903024999966352,Urban Treehouse on Mt Scott,246070767,Jed,,Pleasant Valley,45.46904,-122.54144,Entire home/apt,108,2,22,2025-08-28,1.41,2,344,15,24ASTR-PER-00136
1160912206896028660,Stylish 2-bed pet-friendly house near MAX Line,578653235,Christopher,,Kenton,45.58468,-122.6966,Entire home/apt,94,1,73,2025-08-26,5.43,1,305,63,38208
1161055990101408759,Southeast Sunset Apartment,989774,Lori,,Hosford-Abernethy,45.50403,-122.64329,Entire home/apt,104,2,51,2025-09-01,3.26,1,233,41,23-055038-000-00-HO
1162007593590697452,Terrace Studio | Executive Floor w/ Lounge Access,570761729,Emmanuel,,Portland Downtown,45.52167,-122.68202,Private room,,1,1,2024-08-25,0.08,10,344,0,82880
1162008128458958978,Parlor Suite | Signature Amenities + 24-Hour Gym,570761729,Emmanuel,,Portland Downtown,45.51968,-122.68199,Private room,,1,0,,,10,354,0,82880
1162008630092492767,Premier Double Beds with Signature Amenities,570761729,Emmanuel,,Portland Downtown,45.52184,-122.68369,Private room,,1,1,2024-10-06,0.09,10,338,1,82880
1162009066473285718,Premier King near Boutiques and Art Galleries,570761729,Emmanuel,,Portland Downtown,45.51969002307961,-122.68157358441019,Private room,,1,1,2025-03-29,0.18,10,350,1,82880
1162009546981943336,Premier Corner Room | Access to 24-Hour Gym,570761729,Emmanuel,,Portland Downtown,45.52021,-122.68162,Private room,,1,0,,,10,341,0,82880
1162010010686673386,Executive Room w/ Terrace and Virtual Concierge,570761729,Emmanuel,,Portland Downtown,45.51985,-122.68215,Private room,,1,3,2024-11-11,0.22,10,336,2,82880
1162010512820000608,Executive King Room with Signature Amenities,570761729,Emmanuel,,Portland Downtown,45.521427163072744,-122.68329926223689,Private room,237,1,0,,,10,352,0,82880
1162010966186283309,Deluxe Queen Room Near Boutiques and Art Galleries,570761729,Emmanuel,,Portland Downtown,45.51963,-122.68316,Private room,213,1,10,2025-05-25,0.69,10,355,8,82880
1162011407563983146,Deluxe Room with Access to State-Of-The-Art Gym,570761729,Emmanuel,,Portland Downtown,45.52126,-122.68189,Private room,,1,0,,,10,350,0,82880
1162011844955322109,Accessible Deluxe Room w/ Virtual Concierge,570761729,Emmanuel,,Portland Downtown,45.52025,-122.68372,Private room,207,1,0,,,10,355,0,82880
1162290964300925286,"Cheery, retro-style room with kitchenette",569132554,Park Lane Suites Inn,,Goose Hollow,45.522297,-122.695747,Private room,,1,6,2025-03-28,0.41,3,45,2,12928
1163037614683875912,Stunning Views Portland Hillside,579226206,Michelle,,Homestead,45.49753271662358,-122.67974079941268,Entire home/apt,132,30,1,2024-12-16,0.11,1,147,1,
1163858048574624302,The Clyde by Kasa | Double Full Room,88566861,Kasa,,Portland Downtown,45.522011,-122.681617,Private room,100,1,114,2025-09-02,7.55,6,295,93,00160
1163858920894408683,"The Clyde by Kasa | Basic Triple, Shared Bathroom",88566861,Kasa,,Portland Downtown,45.52128,-122.68059,Private room,678,1,52,2025-08-29,3.47,6,289,36,00160
1163867157687013629,The Clyde by Kasa | King Suite,88566861,Kasa,,Portland Downtown,45.522011,-122.681617,Private room,678,1,43,2025-09-04,3.17,6,298,42,00160
1163875111287381809,The Clyde by Kasa | Standard Queen Room,88566861,Kasa,,Portland Downtown,45.522011,-122.681617,Private room,89,1,690,2025-09-04,46.10,6,300,682,00160
1163878862376123721,The Clyde by Kasa | Deluxe Queen Room,88566861,Kasa,,Portland Downtown,45.522011,-122.681617,Private room,678,1,21,2025-08-29,1.38,6,292,18,00160
1163883252870975624,"The Clyde by Kasa | Basic Queen, Shared Bathroom",88566861,Kasa,,Portland Downtown,45.522011,-122.681617,Private room,82,1,44,2025-06-14,2.89,6,300,22,00160
1163900763404073652,Private Woodstock Garden Oasis,263115950,Carol,,Woodstock,45.48660645309965,-122.61397367568334,Entire home/apt,168,2,35,2025-09-04,2.34,1,308,27,24-015130-000-00-HO
1164555353538642155,Spacious Home Long Stays Pet Friendly Yard,1828909,Shona,,Powellhurst-Gilbert,45.48683567904117,-122.53862488103208,Entire home/apt,205,30,0,,,10,269,0,
1165580895077264970,Classic and Elegant Studio Suite in Prime Location,570763898,Emmanuel,,Goose Hollow,45.52174408194896,-122.68859032593879,Private room,183,1,0,,,9,358,0,85408
1165581324132553221,Glamourous Premier Suite Stay Near Shops and Eats,570763898,Emmanuel,,Goose Hollow,45.520116371822425,-122.68839957393581,Private room,,1,0,,,9,354,0,85408
1165582204959994656,Spacious Premium Queen with Signature Amenities,570763898,Emmanuel,,Goose Hollow,45.52182698030083,-122.68700412931857,Private room,156,1,5,2025-08-15,0.43,9,358,5,85408
1165582636997398488,Spacious Premium King with 24-Hour Gym Access,570763898,Emmanuel,,Goose Hollow,45.52184,-122.68709,Private room,,1,1,2024-09-22,0.09,9,355,1,85408
1165583030195103157,Touch of Timeless Glamour in Unique Deluxe Queen,570763898,Emmanuel,,Goose Hollow,45.52235,-122.68799,Private room,147,1,19,2025-09-02,1.28,9,353,18,85408
1165583387965755766,Timeless Charm with Deluxe King in Prime Location,570763898,Emmanuel,,Goose Hollow,45.52222406579864,-122.6885036947976,Private room,152,1,0,,,9,349,0,85408
1165583725150418643,"ADA Elegance Awaits In Prime, Timeless Location",570763898,Emmanuel,,Goose Hollow,45.52046740348548,-122.68858209666494,Private room,,2,0,,,9,345,0,85408
1165584111710180463,"Classic Locale, ADA Glamour in Central Portland",570763898,Emmanuel,,Goose Hollow,45.52201,-122.68852,Private room,,1,0,,,9,345,0,85408
1166322330733801770,Downtown Portland Private Room and Bath,317807799,Dakha,,Portland Downtown,45.51140437895968,-122.67857862248354,Private room,70,30,3,2025-05-26,0.23,1,270,2,
1166347941461020331,Urban respite in cozy bungalow with hot tub,14517914,Ryan,,South Portland,45.47896129999999,-122.6766347,Entire home/apt,108,2,53,2025-09-01,3.49,1,56,41,19-200448-000-00-HO
1166680253904568019,"Spacious peaceful home w/ central AC, EV charging",34641945,Tom,,Pleasant Valley,45.47226692281621,-122.54155785761355,Entire home/apt,120,30,0,,,1,244,0,
1166716194562046008,Division Street Hideaway,4524328,Emily,,Richmond,45.504123514018,-122.62619525549924,Entire home/apt,91,2,3,2024-08-25,0.23,1,145,0,24ASTR-PER-00119
1167410650282014702,The Portland Chalet,8680367,Michael,,Hosford-Abernethy,45.49887,-122.64051,Entire home/apt,75,30,2,2025-05-10,0.31,9,216,2,
1167737395396804893,The Richmond Rambler (Sauna),6328036,Kelly,,St. Johns,45.59294309530413,-122.74925818700288,Entire home/apt,,2,2,2024-08-11,0.15,1,0,0,20-109843-000-00-HO
1167793581368574568,Historic Dougan Suites: Suite 3,5726659,Bridget,,Laurelhurst,45.52379850468621,-122.62194521664402,Entire home/apt,115,1,19,2025-08-22,1.32,4,64,15,20-126857-000-00-HO
1168365869740616591,"Charming, bright + cozy gateway to PNW adventures!",580627153,John,,Montavilla,45.5300173665843,-122.58959771839382,Entire home/apt,72,1,101,2025-08-21,6.76,1,334,81,24ASTR-APP-00182
1168921577791654205,"Modern & Bright Walkable Alberta Condo, WiFi",283383512,Cinese,,King,45.55412,-122.66142,Entire home/apt,,1,30,2025-08-03,2.02,1,325,21,24ASTR-PER-00151
1169034745386864123,Sweeeeeet Home Alberta 3BR/1BA,384690762,Zach,,Vernon,45.56526,-122.6523,Entire home/apt,,1,50,2025-02-06,3.29,4,0,34,02048
1169081107963083225,Sweeeeeet Home Alberta 1BR/1BA,384690762,Zach,,Woodlawn,45.56674445558323,-122.65033973450991,Entire home/apt,,1,24,2025-02-11,1.60,4,0,10,02048
1169465385121441810,"9th Floor, Spacious Apartment",580874341,Chris,,Pearl,45.52303,-122.68283,Entire home/apt,274,31,0,,,4,364,0,
1169476262976967882,"6th Floor, Stunning Apartment",580874341,Chris,,Pearl,45.52319,-122.68311,Entire home/apt,240,31,0,,,4,364,0,
1169481303712440449,4th Floor Luxury Unit Sleeps 6,580874341,Chris,,Pearl,45.52367,-122.68246,Entire home/apt,240,31,0,,,4,364,0,
1169486040554080170,8th Floor Central Pearl District,580874341,Chris,,Pearl,45.52493265779396,-122.68436722606926,Entire home/apt,274,31,0,,,4,364,0,
1169661069606795232,The Michael,47581293,Kevin,,Pearl,45.532548613835665,-122.68197932716056,Entire home/apt,132,30,2,2025-06-27,0.31,11,364,2,
1170484550963230373,Burnside Manor-superb location - (Room #1),45217575,Joel,,Kerns,45.52281356543715,-122.63551633957137,Private room,37,31,7,2025-07-24,0.51,5,278,5,
1170586539555217847,Cozy Cully Suite | w/ Private Patio + Near PDX,135228378,Tim,,Cully,45.5612013,-122.598389,Entire home/apt,80,2,58,2025-08-11,4.01,1,342,50,24ASTR-PER-00189
1171644337801975661,"Opal Rm - Fresh and Cozy A/C, desk, minutes 2 DT",493461219,Nathan,,Kenton,45.57908994905513,-122.70052684002005,Private room,43,30,2,2025-02-02,0.17,10,349,2,
1171895031896150694,Tufted headboard and a touch of plaid,576715754,Royal Sonesta Portland Downtow,,Portland Downtown,45.52,-122.67725,Private room,155,1,13,2025-06-29,0.86,1,100,9,91065
1172048749522202121,Beautiful ADU in Portland,59649194,Kenny,,Russell,45.5423,-122.52343,Entire home/apt,131,30,0,,,1,83,0,
1172132873842435912,Cozy Studio in Portland,196865274,Loretta,,West Portland Park,45.44675426685593,-122.72695603204647,Entire home/apt,119,30,8,2025-03-06,0.54,2,179,1,19-577965-000-00-HO
1172160124928596276,Elegant Nob Hill Victorian,415317125,Megan,,Northwest District,45.53036536794053,-122.69208401437137,Entire home/apt,350,1,93,2025-08-31,6.47,8,323,68,24ASTR-APP-00192
1172356971801143720,Day events now available,7915925,Kate,,Pleasant Valley,45.46663,-122.52738,Entire home/apt,345,2,2,2024-07-01,0.14,2,269,0,12-674500-445-34-HO
1172854875518860424,The Slabtown Loft ~ Local Coffee Shops & Eateries,309781078,Sofia,,Northwest District,45.528045495552654,-122.68914936588398,Entire home/apt,265,1,54,2025-08-30,3.71,2,238,46,23-136622-000-00-HO
1172900860791053931,The Slabtown Nest ~ Local Coffee Shops & Eateries,309781078,Sofia,,Northwest District,45.52946,-122.68717,Entire home/apt,461,30,1,2025-05-09,0.25,2,227,1,23-001378-000-00-CO
1173327507968766353,"Private, Top floor of Craftsman w/ Creative Office",8321125,Erika,,Hosford-Abernethy,45.50118,-122.64396,Private room,57,30,1,2025-03-25,0.18,1,245,1,
1174471274633412874,Unit A ~ Victorian-style home ~ very walkable,32095859,Michelle,,Buckman,45.516965931602705,-122.65156842385822,Entire home/apt,108,2,59,2025-08-31,4.00,3,99,46,24ASTR-APP-00013
1175497529486184374,"Contemporary, sleeps 5, hot tub.",177429857,Christopher,,Kenton,45.58836,-122.70112,Entire home/apt,184,2,47,2025-08-31,3.29,2,314,41,24ASTR-APP-00198
1176228397546458099,Cozy Nook in Concordia near Alberta Arts,4133563,Adam,,Concordia,45.56492084506814,-122.6260415539673,Entire home/apt,111,1,53,2025-09-05,4.14,1,242,49,24ASTR-PER-00203
1176263310464880846,Modern apartment in Sellwood,56148412,Carla,,Sellwood-Moreland Improvement League,45.46997182779713,-122.6513648973661,Entire home/apt,88,1,49,2025-09-03,3.39,1,149,36,24ASTR-APP-00212
1176444962161649718,Spacious Getaway in Woodlawn Triangle,424564457,Zongyin,,Woodlawn,45.576006828868756,-122.65195279083079,Entire home/apt,278,3,22,2025-08-12,1.49,1,338,14,24ASTR-PER-00179
1176923623378111902,Stylish PDX Studio Oasis,172846341,James,,Concordia,45.57007,-122.64297,Entire home/apt,,2,56,2025-08-21,3.73,1,148,44,24ASTR-PER-00190
1176986131419146533,Renovated 2BR | Walk to NW 23rd + Parks,68847451,Kendra,,Northwest District,45.536347,-122.703334,Entire home/apt,175,1,10,2025-08-22,0.67,5,346,8,23-093801-000-00-CO
1177000503753934498,Cozy Victorian Home • Walk to Ladd’s + Top Eats,3508484,Joshua,,Hosford-Abernethy,45.50781105733849,-122.65537390986016,Entire home/apt,306,29,20,2025-03-31,1.36,5,54,11,24ASTR-APP-00204
